title;link;downloaded;notesTaken
"VENT DE PANIQUE POUR LES FILTRES A GRAVITE ! Berkey British Berkefeld";"https://www.youtube.com/watch?v=7iFrXw5kT3A";false;false
"TON CACA vaut de l'OR ! SALUT A TOI JEUNE ENTREPRENEUR !";"https://www.youtube.com/watch?v=xSA6jChdioA";false;false
"L'INCROYABLE FORÊT COMESTIBLE aux 1000 plantes et arbres";"https://www.youtube.com/watch?v=AMLHgykf_bE";false;false
"Visite du potager du roi à Versailles";"https://www.youtube.com/watch?v=t_4KK0lqLac";false;false
"#169 VISITE du JARDIN à L'ARCHIPELLE";"https://www.youtube.com/watch?v=a3TSz70iuXM";false;false
"Comment COLLECTER et TRAITER l'EAU de PLUIE partie 1 sur l'eau";"https://www.youtube.com/watch?v=2gtwp02AiVE";false;false
"Comment CONSOMMER de L'EAU DE PLUIE LÉGALEMENT en France ? partie 2 sur l'eau";"https://www.youtube.com/watch?v=gXB6acmCaac";false;false
"PHYTOEPURATION PEDOEPURATION et LEGISLATION sur L'ASSAINISSEMENT partie 3 sur l'eau";"https://www.youtube.com/watch?v=SAUF6EOv_dw";false;false
"#173 Ce LIVRE est une BIBLE pour les AUTONOMISTES qui créent une FORÊT COMESTIBLE";"https://www.youtube.com/watch?v=KtZsqJj5Vys";false;false
"Energie solaire et éolienne mes questions (sans filtre) à Julien de Wattuneed";"https://www.youtube.com/watch?v=kr-wBfIeaG8";false;false
"Combien ça coûte mon projet d'autonomie ?";"https://www.youtube.com/watch?v=ISTiJh9B4W4";false;false
"Cette ferme autonome est très inspirante !";"https://www.youtube.com/watch?v=v7VSeqTj1S8";false;false
"Des ARBRES FRUITIERS pour moins de DEUX EUROS avec la GREFFE EN ECUSSON";"https://www.youtube.com/watch?v=AdwT6i_IvCY";false;false
"La législation et contrôle des installations intérieures partie 4 sur l'eau";"https://www.youtube.com/watch?v=HA7WHEArCCo";false;false
"Visite d'un EARTHSHIP une MAISON AUTONOME et AUTOSUFFISANTE";"https://www.youtube.com/watch?v=LqzkyOHF7WQ";false;false
"Les toilettes sèches et le compost";"https://www.youtube.com/watch?v=5wwN3hr5_Bw";false;false
"L'ASIMINIER cet ARBRE FRUITIER va vous étonner (+ recette du sorbet)";"https://www.youtube.com/watch?v=F9d-rs0i-l0";false;false
"LA LOGISTIQUE NE DOIT PAS ETRE NEGLIGEE pour votre projet d'autonomie";"https://www.youtube.com/watch?v=gLNzsx5neco";false;false
"ILS TRANSFORMENT UN FORT MILITAIRE EN LIEU AUTONOME";"https://www.youtube.com/watch?v=qVPbbmQmAGs";false;false
"COMPRENDRE LA FORGE qu'est ce qu'une bonne lame ?";"https://www.youtube.com/watch?v=Ug4hccz2ZMs";false;false
"Ils transforment un vieux pavillon en lieu autonome (et ça fait rêver)";"https://www.youtube.com/watch?v=W2PX7M3ztFM";false;false
"LE NOPAL une plante comestible adaptée au changement climatique";"https://www.youtube.com/watch?v=IMREA4MMe8A";false;false
"Comprendre la PERMACULTURE pour les débutants";"https://www.youtube.com/watch?v=94q2bxQn-3g";false;false
"Les PLANTES AROMATIQUES et MEDICINALES pour votre jardin";"https://www.youtube.com/watch?v=Wq9KKuuJUnM";false;false
"Maison Autoconstruite et 100% AUTONOME ? Ils l'ont fait ! (partie 2)";"https://www.youtube.com/watch?v=dXevmgWuS2Q";false;false
"Législation et habitat léger C'EST PAS SI SIMPLE !";"https://www.youtube.com/watch?v=bRvpEqtm1qQ";false;false
"Des AGRUMES EN HIVER EN PLEINE TERRE C'EST RISQUÉ !";"https://www.youtube.com/watch?v=aY3lzXAKdGM";false;false
"145 variétés D'AGRUMES ! Comment réussir sa plantation d'agrumes en France ?";"https://www.youtube.com/watch?v=EZWAP5zmd2Q";false;false
"Comment filer la laine ?";"https://www.youtube.com/watch?v=GjOTjdQPh1g";false;false
"Les plantes sauvages à la sortie de l'hiver";"https://www.youtube.com/watch?v=yULaWY3QAKE";false;false
"La forêt comestible aux 500 variétés d'arbres fruitiers.";"https://www.youtube.com/watch?v=e6rGLrDpTp4";false;false
"Visite d'une MAISON AUTONOME et résiliente de 5 personnes sur 3000m²";"https://www.youtube.com/watch?v=4RNYUpDgp10";false;false
"Comment fabriquer une ruche en paille tressée pour 0€";"https://www.youtube.com/watch?v=UgvFBQK44s8";false;false
"Paysans-herboristes et #AUTONOMES depuis 17 ans dans l’Aveyron";"https://www.youtube.com/watch?v=W8Zh8wLKc4Q";false;false
