title;link;downloaded;notesTaken
"Les 10 ans d’AltheaProvence ! Une rétrospective…";"https://www.youtube.com/watch?v=sSrlWC64IBg";false;false
"Médecine Ayurvédique : discussion avec Gwénaëlle Batard";"https://www.youtube.com/watch?v=b2GoSi956bU";false;false
"Propolis : mal de gorge, bronchite, immunité basse, cancer";"https://www.youtube.com/watch?v=5AYAIsr_GQY";false;false
"Les bienfaits du piment";"https://www.youtube.com/watch?v=LTZI3QsUEko";false;false
"Le curcuma ne fonctionne pas. Vraiment ?";"https://www.youtube.com/watch?v=470TPwOrPB8";false;false
"Grippe, coronavirus, SRAS, etc. : les plantes peuvent-elles aider ?";"https://www.youtube.com/watch?v=l0LyTDMctnw";false;false
"Effet placebo et comment l’utiliser avec les plantes";"https://www.youtube.com/watch?v=bDnnJuq-FSI";false;false
"Addiction au sport : quelles plantes utiliser ?";"https://www.youtube.com/watch?v=QswsOZT3kzY";false;false
"Les bienfaits du café : bon ou pas bon pour la santé ?";"https://www.youtube.com/watch?v=oxMc1dtR7kQ";false;false
"Interview d'Elisabeth Champon, Centre de soins holistiques Vivre la Vie";"https://www.youtube.com/watch?v=5Gio-bVWlig";false;false
"Le cordyceps: faut-il utiliser ce champignon adaptogène?";"https://www.youtube.com/watch?v=cHk7i86eduQ";false;false
"Interview de Caroline Gagnon : Herboristerie, notre droit à tous !";"https://www.youtube.com/watch?v=tK7GC0ty57Q";false;false
"L’effet nocebo : comment le minimiser dans notre pratique ?";"https://www.youtube.com/watch?v=LJnOaLzlIfA";false;false
"Plantes antiinflammatoires et covid-19";"https://www.youtube.com/watch?v=Do7j62H-QOc";false;false
"Mélanges à infusion en période de pandémie";"https://www.youtube.com/watch?v=MAueGkesrow";false;false
"Covid-19 et plantes – QR1 – Armoise annuelle, Quinquina et Sureau";"https://www.youtube.com/watch?v=oKl7FW2RrxA";false;false
"Covid-19 et plantes – QR 2 – Astragale de Chine et Renouée du Japon";"https://www.youtube.com/watch?v=xJwbaIbxvVI";false;false
"Covid-19 et plantes – QR 3 – thromboses et flore intestinale/Prevotella";"https://www.youtube.com/watch?v=0MHZaQ6Jj7A";false;false
"Covid-19 et convalescence";"https://www.youtube.com/watch?v=NhVgo9SJ-4A";false;false
"Construire notre indépendance avec les plantes";"https://www.youtube.com/watch?v=fCAUbCwsQ9A";false;false
"Revue de livre: « Vous êtes fous d’avaler ça » de Christophe Brusset";"https://www.youtube.com/watch?v=A1V_68g7UQo";false;false
"Gaillet gratteron (Galium aparine) : tonique lymphatique, minéralisante et réparatrice de la peau";"https://www.youtube.com/watch?v=rz97xNMEe4o";false;false
"Carotte sauvage (Daucus carota): anti-ballonnements, infections urinaires et... contraceptive?";"https://www.youtube.com/watch?v=ieFHNqwwt8Q";false;false
"Prêle des champs (Equisetum arvense) : silicium, collagène, réparation des tissus";"https://www.youtube.com/watch?v=0mV62iU0ZDg";false;false
"Histoire des plantes épisode 7 : il était une fois en Amérique";"https://www.youtube.com/watch?v=Wz21eYBepOw";false;false
"Tout sur la spiruline : nutrition, immunité, allergies";"https://www.youtube.com/watch?v=TuSJPW1TWZU";false;false
"Rentrée 2020 : comment gérer cette période de doute et de changement ?";"https://www.youtube.com/watch?v=MaSN7p-B7bg";false;false
"Interview de Richard Arnoldi : Ethnobotanique et Traditions des peuples";"https://www.youtube.com/watch?v=d2mnRobxTCs";false;false
"Romarin (Rosmarinus officinalis) : la puissance aromatique";"https://www.youtube.com/watch?v=YiQLRImN0DA";false;false
"Comment soulager les hémorroïdes ?";"https://www.youtube.com/watch?v=pNCD9XKXa60";false;false
"Histoire de l'herboristerie française : interview de Ida Bost";"https://www.youtube.com/watch?v=i8NjtUr-APQ";false;false
"Plante entière (Totum) contre constituant actif : qui l’emporte ?";"https://www.youtube.com/watch?v=xwThV7Xjwqc";false;false
"Vitamine D et immunité : ce qu’il faut savoir";"https://www.youtube.com/watch?v=9UdsrvTyKfw";false;false
"Graines germées : bienfaits pour la santé";"https://www.youtube.com/watch?v=e1AFLQ5Z_Gw";false;false
"Le prunellier (Prunus spinosa) et ses petites prunelles";"https://www.youtube.com/watch?v=P99DybVtSNg";false;false
"Maté (Ilex paraguanensis) : comment l’utiliser pour optimiser sa santé ?";"https://www.youtube.com/watch?v=GqN3RBGeous";false;false
"Interview de Guillaume Bouguet : connaître les plantes aromatiques sauvages";"https://www.youtube.com/watch?v=mUPYGIeHQhI";false;false
"Le cassis (Ribes nigrum) et ses bienfaits pour notre santé";"https://www.youtube.com/watch?v=UG3b9M-nTFw";false;false
"Inflammation chronique et aïgue : pourquoi faut-il connaître la différence ?";"https://www.youtube.com/watch?v=kajodERyZUs";false;false
"Interview de Thomas Echantillac : cueillir les plantes sauvages";"https://www.youtube.com/watch?v=Ij84vHk2Cl4";false;false
"Que planter au jardin ? Choix des plantes médicinales.";"https://www.youtube.com/watch?v=eBYS5FvX3Ls";false;false
"Légende cherokee sur les plantes médicinales, sagesse des peuples premiers";"https://www.youtube.com/watch?v=CHf6ShQi36I";false;false
"Torticolis : quels sont les remèdes naturels efficaces ?";"https://www.youtube.com/watch?v=xM45PHELaAQ";false;false
